sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	ITIS:187165	Anthicus sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:110695	Abax sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid1661975	Lamprosoma concolor					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:728613	Plegaderus sp					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:186036	Forficula auricularia					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:148685	Anthomyiidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:141943	Thecophora sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:146212	Drosophila sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:145445	Heleomyzidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:138921	Phoridae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid1859539	Eristalis horticola					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid1859541	Eristalis nemorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid226174	Helophilus pendulus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid226161	Rhingia campestris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid286459	Episyrphus balteatus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid653684	Melanostoma mellinum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid92598	Melanostoma scalare					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:140141	Meliscaeva cinctella					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid414846	Platycheirus albimanus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid226175	Platycheirus peltatus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:140302	Syrphus vitripennis					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid414871	Xanthandrus comtus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154396	Apis mellifera					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714923	Bombus hortorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714816	Bombus lucorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714976	Bombus pascuorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714842	Bombus terrestris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154357	Lasioglossum sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	GBIF:1284926	Cosmoconus nigriventris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154266	Polistes sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29188	Impatiens noli-tangere						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:145445	Heleomyzidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:503159	Impatiens parviflora						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid226161	Rhingia campestris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:503159	Impatiens parviflora						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid286459	Episyrphus balteatus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:503159	Impatiens parviflora						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid653684	Melanostoma mellinum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:503159	Impatiens parviflora						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid414846	Platycheirus albimanus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:503159	Impatiens parviflora						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid41101	Rhagonycha fulva					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:186036	Forficula auricularia					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid226161	Rhingia campestris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid286459	Episyrphus balteatus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:140141	Meliscaeva cinctella					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid414871	Xanthandrus comtus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154396	Apis mellifera					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714923	Bombus hortorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714816	Bombus lucorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:714976	Bombus pascuorum					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154357	Lasioglossum sp.					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:761704	Megachile ligniseca					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid881891	Vespula media					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	NCBI:txid7454	Vespula vulgaris					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:29187	Impatiens glandulifera						Belgium			2006/2007	10.1086/658152	https://www.jstor.org/stable/10.1086/658152	Vervoort, A., Cawoy, V., & Jacquemart, A. (2011). Comparative Reproductive Biology in Co-Occurring Invasive and Native Impatiens Species. International Journal of Plant Sciences, 172(3), 366-377.
	ITIS:154194	Camponotus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:834770	Chauliognathus marginatus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005/2006		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:114329	Coccinellidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005/2006		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:574052	Crematogaster					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2006		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:136824	Dolichopodidae					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:154211	Formica					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005/2006		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
	ITIS:113906	Melanotus					http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		ITIS:28827	Ailanthus altissima						Ruckersville, VA on Rt. 29	38.22	-78.39	2005/2006		http://hdl.handle.net/10919/32586	Thompson, J. S. (2008). Pollination biology of Ailanthus altissima (Mill.) Swingle (Tree-of-Heaven) in the Mid-Atlantic United States (Doctoral dissertation, Virginia Tech).
